0.52533853	0.74561163
0.74561163	0.46992081
0.46992081	0.56761791
0.56761791	0.46315784
0.46315784	0.53913799
0.53913799	0.30829486
0.30829486	0.69767638
0.69767638	0.58216209
0.58216209	0.38139439
0.38139439	0.53409987
0.53409987	0.33018396
0.33018396	0.87173324
0.87173324	1.08451229
1.08451229	0.48243220
0.48243220	0.46433295
0.46433295	0.45637184
0.45637184	0.48871344
0.48871344	0.50219532
0.50219532	0.37173792
0.37173792	0.61533764
0.61533764	0.39207211
0.39207211	0.99493118
0.99493118	0.41771719
0.41771719	0.48857327
0.48857327	0.39996093
0.39996093	0.40489045
0.40489045	0.46369593
0.46369593	0.37619865
0.37619865	0.55699997
0.55699997	0.63773306
0.63773306	0.40694500
0.40694500	0.30740391
0.30740391	0.22302164
0.22302164	0.61802277
0.61802277	0.53785062
0.53785062	0.54059898
0.54059898	0.82706721
0.82706721	0.22384411
0.22384411	0.55171567
0.55171567	0.55795437
0.55795437	0.26182281
0.26182281	0.23228533
0.23228533	0.54144671
0.54144671	0.21000838
0.21000838	0.23508141
0.23508141	0.73853045
0.73853045	0.75870963
0.75870963	0.38428120
0.38428120	0.23393824
0.23393824	0.51972791
0.51972791	0.63620287
0.63620287	0.21229661
0.21229661	0.74248835
0.74248835	0.52128766
0.52128766	0.42388836
0.42388836	0.39372328
0.39372328	0.25202803
0.25202803	0.51679764
0.51679764	0.71786280
0.71786280	0.41087618
0.41087618	0.21795029
0.21795029	0.40777028
0.40777028	0.70930190
0.70930190	0.78540039
0.78540039	0.78949078
0.78949078	0.72772129
0.72772129	0.73838817
0.73838817	0.72532646
0.72532646	0.56325733
0.56325733	0.35931898
0.35931898	0.52568936
0.52568936	0.36773989
0.36773989	0.53190886
0.53190886	0.44075602
0.44075602	0.28666316
0.28666316	0.41836837
0.41836837	0.46244994
0.46244994	0.37874977
0.37874977	0.29324107
0.29324107	0.63163819
0.63163819	0.30727748
0.30727748	0.28042842
0.28042842	0.35363952
0.35363952	0.37563247
0.37563247	0.60616309
0.60616309	0.63542766
0.63542766	0.60257047
0.60257047	0.24419866
0.24419866	0.42891879
0.42891879	0.53724983
0.53724983	0.76232240
0.76232240	0.43826238
0.43826238	0.51083818
0.51083818	0.64032995
0.64032995	0.47699556
0.47699556	0.44957161
0.44957161	0.30807312
0.30807312	0.33839093
0.33839093	0.70672070
0.70672070	0.39250676
0.39250676	0.29168921
0.29168921	0.59003803
0.59003803	0.59249182
0.59249182	0.48047396
0.48047396	0.39112153
0.39112153	0.55890880
0.55890880	0.50865656
0.50865656	0.52253093
0.52253093	0.66421879
0.66421879	0.52117654
0.52117654	0.31730246
0.31730246	0.45229574
0.45229574	0.30990363
0.30990363	0.59853426
0.59853426	0.68851637
0.68851637	0.59038399
0.59038399	0.78030788
0.78030788	0.53447042
0.53447042	0.86747270
0.86747270	0.36088296
0.36088296	0.62200563
0.62200563	0.60727477
0.60727477	0.34492858
0.34492858	0.70778413
0.70778413	0.63223697
0.63223697	0.64393502
0.64393502	0.44397334
0.44397334	0.52679404
0.52679404	0.18330294
0.18330294	0.26617325
0.26617325	0.46436799
0.46436799	0.44253558
0.44253558	0.30492097
0.30492097	0.73893916
0.73893916	0.36182730
0.36182730	0.55137116
0.55137116	0.66549216
0.66549216	0.45318188
0.45318188	0.49653435
0.49653435	0.56020677
0.56020677	0.50952458
0.50952458	0.39471347
0.39471347	0.60538984
0.60538984	0.42751536
0.42751536	0.48927331
0.48927331	0.35389252
0.35389252	0.59043316
0.59043316	0.45428021
0.45428021	0.32251566
0.32251566	0.48659894
0.48659894	0.47273558
0.47273558	0.19651320
0.19651320	0.26343406
0.26343406	0.45429237
0.45429237	0.45207546
0.45207546	0.34744080
0.34744080	0.28329822
0.28329822	0.45573860
0.45573860	0.53225941
0.53225941	0.91114277
0.91114277	0.43753273
